,period,username,date,retweets,favorites,hashtags,text
149,201912,maxkeiser,2019-08-03 19:21:37+00:00,17,117,#Bitcoin #Bitcoin,"If you live in a country plagued by Russophobia ( , for example) you probably missed opportunity to buy #Bitcoin under $5. These countries have censored @RT_com and @KeiserReport so unlike millions in other countries, you didn’t become a BTC millionaire. "
150,201912,maxkeiser,2019-08-03 19:19:47+00:00,1,1,#Bitcoin #Bitcoin,If you live in a country plagued by Russophobia ( + for example) you probably missed opportunity to buy #Bitcoin under $5.
151,201912,maxkeiser,2019-08-03 19:06:44+00:00,16,56,#Bitcoin #Bitcoin,"The FOMC is a room full of bankers trying to compete with #Bitcoin by taking fiat money collateral into negative interest rates, but they’ll never compete with BTC - processing 80 Quintillion calculations a second chasing a nonce into the extreme negative abyss."
152,201912,maxkeiser,2019-08-03 18:58:15+00:00,11,43,#Bitcoin #Bitcoin,"#Bitcoin price goes higher into positive territory as miners chase the nonce as it plunges deeper into negative territory. Eventually, the nonce will drill through - to a parallel dimension. Then we’re free (and price won’t matter)."
153,201912,maxkeiser,2019-08-03 18:49:34+00:00,12,36,#Bitcoin #Bitcoin,The nonce adds zeros to the right (of the decimal point) so that I can add zeros to the left. #Bitcoin
154,201912,maxkeiser,2019-08-03 17:41:41+00:00,12,72,#Bitcoin #Bitcoin,Buy #Bitcoin. 
155,201912,maxkeiser,2019-08-03 17:35:01+00:00,0,20,#Bitcoin #Bitcoin,"As Alex confirms in a recent video, I offered to give his listeners 10,000 #Bitcoin (when it was under $5), as a way to spread the word about BTC. He refused the offer... "
156,201912,maxkeiser,2019-08-03 16:49:10+00:00,32,338,#Bitcoin #Bitcoin,"Fact, these folks did *not* buy #Bitcoin under $100 when I told them to. @thestalwart @ReformedBroker @peterschiff @jonnajarian (repented) @RealDougCasey @davidmcw @yanisvaroufakis @saifedean (repented) @Frances_Coppola @rcwhalen @JamesGRickards @MishGEA"
157,201912,maxkeiser,2019-08-03 16:32:49+00:00,1,13,#Bitcoin #Bitcoin,"I think he refused to accept #Bitcoin for what it is back in the 2011-13 period when I personally pitched it to him because, like a lot of folks; because the message came from @RT_com, he couldn’t see past his bigotry."
158,201912,maxkeiser,2019-08-03 15:50:34+00:00,2,6,#Bitcoin #Bitcoin,Emancipate yourself with #Bitcoin https://twitter.com/RT_com/status/1157652341048262656
159,201912,maxkeiser,2019-08-03 15:49:27+00:00,1,7,#Bitcoin #Bitcoin,Emancipate yourself with #Bitcoin. https://twitter.com/NinjaEconomics/status/1157667441683513346
160,201912,maxkeiser,2019-08-03 15:05:32+00:00,6,50,#Bitcoin #Bitcoin,"2013. After I explained #Bitcoin to ⁦@TheStalwart⁩ on my show, since 2011, we writes this story about it. Imagine being told about BTC under $50 - and you’ve stayed a nocoiner ever since. "
161,201912,maxkeiser,2019-08-03 14:58:03+00:00,1,8,#Bitcoin #Bitcoin,"America’s for sale. No reason Black America can’t buy it using #Bitcoin. Instead of reparations, just buy it."
162,201912,maxkeiser,2019-08-03 14:21:13+00:00,20,59,#Bitcoin #Bitcoin,"We’ve created more Black, #Bitcoin super BTC rich than any source - since 2011. Emancipate yourself Detroit! Fight White Supremacy with individual sovereignty. @tariqnasheed @SkinnerLiber8ed @cryptoblood_ @bitcoinzay"
163,201912,maxkeiser,2019-08-03 14:13:24+00:00,7,40,#Bitcoin #Bitcoin,"How many #Bitcoin billionaires and millionaires will bloom in Detroit August 16th. @KeiserReport’s created more BTC billionaires and millionaires than any other source - since 2011. Are you ready, future billionaires!"
164,201912,maxkeiser,2019-08-03 12:50:04+00:00,0,0,,He’s got BDS (Bitcoin Derangement Syndrome). He should be careful. If left untreated it can kill. (Mathew Mellon a good example).
165,201912,maxkeiser,2019-08-03 02:02:54+00:00,8,138,#Bitcoin #Bitcoin,.@KeiserReport identified #Bitcoin as a digital commodity (like Gold) since 2011. 
166,201912,maxkeiser,2019-08-02 23:57:25+00:00,30,183,#Bitcoin #Bitcoin #Gandhi #MLK #Jesus #Satoshi,#Bitcoin is the ultimate passive resistance. #Gandhi #MLK #Jesus #Satoshi
167,201912,maxkeiser,2019-08-02 22:48:23+00:00,12,40,,Max Keiser: Fed’s ‘Permanent QE’ Flipped Bitcoin Price Bullish (Interview) https://bitcoinist.com/max-keiser-interview-4/
168,201912,maxkeiser,2019-08-02 22:36:25+00:00,28,119,,"Bitcoin Price Targets $100,000 in 'No Sweat' Rally: Max Keiser "
169,201912,maxkeiser,2019-08-02 22:26:19+00:00,5,12,,Max Keiser: Bitcoin op $10.465. BTC blijft dominant met 66.1% van de markt 
170,201912,maxkeiser,2019-08-02 22:25:11+00:00,18,69,,Max Keiser: Says Bitcoin is the Next Frontier for Central Banks: Drop Gold 
171,201912,maxkeiser,2019-08-02 19:20:22+00:00,26,89,#Bitcoin #Bitcoin,Max Keiser: #Bitcoin Is Beating The F*** Out Of Governments | The Outline 
172,201912,maxkeiser,2019-08-02 12:17:31+00:00,65,218,#Bitcoin #Bitcoin,Negative interest rates = global central banks coordinating a rolling global bailout of member banks. Game Theory suggests that one will break ranks and crash the whole scheme. The easiest way a central bank can save itself is to buy #Bitcoin.
173,201912,maxkeiser,2019-08-02 11:59:51+00:00,174,366,#Bitcoin #Bitcoin,"Germany has defaulted on its sovereign debt with a slow-default of negative rates. If any of the globe’s Central Banks dissent, all fiat collapses simultaneously. #Bitcoin $100,000 is in the bag. Gold $10,000 is a lock. "
174,201912,maxkeiser,2019-08-01 19:33:04+00:00,20,72,,Max Keiser deems Bitcoin the perfect reply to 'fake money the US dollar' | Cryptopolitan 
175,201912,maxkeiser,2019-08-01 15:38:09+00:00,26,90,#Bitcoin #Bitcoin,Max Keiser: #Bitcoin Doesn’t Take Governments Seriously | The Outline https://theoutline.com/post/7727/the-government-is-finally-taking-bitcoin-seriously
176,201912,maxkeiser,2019-08-01 15:16:20+00:00,6,26,#Bitcoin #Bitcoin,Max Keiser: The Future of #Bitcoin post-nation state: https://theoutline.com/post/7727/the-government-is-finally-taking-bitcoin-seriously
177,201912,maxkeiser,2019-07-31 18:55:20+00:00,61,324,#Bitcoin #Bitcoin,Safe haven capital rushing into #Bitcoin right now (not Gold).
178,201912,maxkeiser,2019-07-31 16:59:44+00:00,36,200,#Bitcoin #Bitcoin,If you don’t have at least 50% of your net worth in #Bitcoin yet.... Brace! Brace! Brace! 
179,201912,maxkeiser,2019-07-31 16:47:21+00:00,59,187,,Max Keiser: Negative interest 'black hole' will push Bitcoin to $100k. 
180,201912,maxkeiser,2019-07-31 16:38:53+00:00,14,44,,Tear up your negative-rate fiat currency! Buy Bitcoin! https://youtu.be/Xz9G8MdVK0A via @YouTube
181,201912,maxkeiser,2019-07-31 14:39:02+00:00,0,2,,"Cash, in this context means Gold, not payments like Visa... The whole history of cypher punks, Bitcoin, and Satoshi’s notes show the White Paper / Bitcoin is p2p Gold. Nobody contends this other than BCH crowd, but they are a joke."
182,201912,maxkeiser,2019-07-31 14:01:27+00:00,6,15,#Bitcoin #Bitcoin,"If Brad Pitt and Tom Cruise told you to sell your #Bitcoin and that not to do so endangers , would you do it?"
183,201912,maxkeiser,2019-07-31 13:56:40+00:00,14,41,#Bitcoin #Bitcoin,"When govts wake up and realize #Bitcoin killed fiat and they make emotional appeals (with celebrities) that you should be patriotic and sell your BTC, will you?"
184,201912,maxkeiser,2019-07-31 13:38:59+00:00,0,10,#Bitcoin #Bitcoin,"If you’re a #Bitcoin bull you are betting on collapse, including the collapse of fiat-funded regulators and nation states. If that’s not your thesis, you’re a freeloader. Which is fine. We’ll take all HODL’ers. Just HODL. We’ll take care of the rest."
185,201912,maxkeiser,2019-07-31 13:32:48+00:00,0,4,,Nope. It’s not standing. A Potemkin Village of cardboard has been swapped in; news outlets ignore the millions who now live in medieval conditions; medieval diseases (typhus); medieval wages. The illusion is convincing. BUT BITCOIN IS TELLING US THE SYSYEM COLLAPSED.
186,201912,maxkeiser,2019-07-31 13:22:18+00:00,0,14,#Bitcoin #Bitcoin,"The system collapsed in 2008. And the system is on the verge of collapsing again because the 2008 fix was to simply expand the credit lines of the financial arsonists who collapsed the system. This insight got me buying #Bitcoin at a $1, as I told my 30 mn viewers globally to do."
187,201912,maxkeiser,2019-07-31 12:30:27+00:00,18,78,,Max Keiser: Could negative interest 'black hole' help push Bitcoin to $100k? | Micky https://micky.com.au/could-negative-interest-black-hole-help-push-bitcoin-to-100k/
188,201912,lopp,2019-08-07 12:12:04+00:00,1,28,,"Bruh, you already know how hard it is to change Bitcoin. You really think it's possible to change the name?"
189,201912,lopp,2019-08-06 12:38:03+00:00,516,2424,,Bitcoin HODL stages: 1. Your friends &amp; family are annoyed you won't stop evangelizing Bitcoin. 2. Your friends &amp; family are glad they didn't listen to you b/c Bitcoin crashed. 3. Your friends and family are upset that you didn't do a better job convincing them to adopt Bitcoin.
190,201912,lopp,2019-08-05 23:59:52+00:00,141,738,,Bitcoin early adopters are the doomsday preppers of finance. You don't want to be one of the masses without a bunker if global thermonuclear currency war breaks out.
191,201912,lopp,2019-08-05 18:42:18+00:00,41,415,,"Yes, bitcoin is for criminals. And guess what? You're a criminal! If you think otherwise, you're either ignorant or in denial."
192,201912,lopp,2019-08-05 18:29:33+00:00,1,4,,That's how you know that they don't consider bitcoin to be money - few folks have the guts to ask how much fiat you own.
193,201912,lopp,2019-08-03 16:21:40+00:00,0,39,,Bitcoin Satoshi Vision Classic?
194,201912,lopp,2019-08-02 15:33:02+00:00,81,342,,"""One of the design decisions in Bitcoin is that the participants with censorship rights (which we call miners) should be a permissionless set. Bitcoin does not pick a fixed set of trusted parties... anyone can join. You can mine anonymously; that's the whole point."" - @pwuille"
195,201912,lopp,2019-08-01 12:33:28+00:00,234,1162,,Today Bitcoiners celebrate their divorce from terrible ideas and unacceptable compromises. The market has validated this path for 2 years by nearly every conceivable metric. Bitcoin forks offering nearly free transactions struggle to find anyone who cares. Happy UASF day!
196,201912,lopp,2019-07-31 17:24:44+00:00,131,550,,"Those who state that ""Bitcoin doesn't innovate"" are merely proclaiming their ignorance. Those of us who are deep into BTC are struggling to keep up with technical advancements - not just protocol changes, but new techniques and best practices. "
197,201912,VentureCoinist,2019-08-07 10:48:18+00:00,0,1,,one is the largest bitcoin exchange in the world that does majority of that assets trading. the other is a single broker that caters to mostly retail in a specific region of the world
198,201912,VentureCoinist,2019-08-05 19:13:49+00:00,0,1,,"nah. will focus on alts again when either bitcoin stops moving so well, or the correlation can flip"
199,201912,VentureCoinist,2019-08-01 16:42:07+00:00,0,2,,"I would take the same trade. Even if it's a USD pair for an alt, the bitcoin pair will show *relative* weakness or strength. So being short TRX vs BTC would mean I expect underperfomance to BTC with the USD pair as well."
200,201912,VentureCoinist,2019-08-01 15:21:11+00:00,29,291,,Fun fractal I've been tracking for Bitcoin ever since the 13k highs. Two tests of the same resistance before price sells off to lower low. In the past 7 days - it's changed. Bounce was strong enough for $BTC to now test the 10.1k for 3rd time in a week.
201,201912,VentureCoinist,2019-08-01 01:04:26+00:00,0,1,, 
202,201912,VentureCoinist,2019-08-01 00:41:26+00:00,5,151,,The fake news about Bitcoin has to stop. It's not based on thin air. It's sound money.
203,201912,VentureCoinist,2019-07-31 14:36:26+00:00,0,3,,satoshi price. not dollar price. the dollar price will always track bitcoin
204,201912,TuurDemeester,2019-08-07 13:31:29+00:00,14,53,,Bitcoin price vs India's Central Bank rate - via @JohnSpall247
205,201912,TuurDemeester,2019-08-05 14:46:24+00:00,0,13,,"In our case, it's a trader/ investor with a specialty in researching the bitcoin space, who is also a gifted writer."
206,201912,TuurDemeester,2019-08-05 13:47:28+00:00,44,206,,"Adamant Research is hiring a Bitcoin Analyst! For this important position we'll be working together closely. To learn more, send an email with short motivation to research@adamantcapitalfund.com."
207,201912,TuurDemeester,2019-08-05 03:04:48+00:00,0,12,,"I imagine this model could be used for genealogy research, for solving mathematical problems, and for locating lost treasure at sea. It could be executed with Bitcoin based escrow contracts, but would still involve a trusted party for verification and unlocking."
208,201912,TuurDemeester,2019-08-05 02:22:58+00:00,67,245,,Chinese yuan breaking down further - Bitcoin tailwind. HT @JohnSpall247
209,201912,TuurDemeester,2019-08-03 10:05:54+00:00,0,4,,"Imo most investors think in terms of what % of Bitcoin island they buy. They know the eventual ""surface"" will never exceed 21 million btc."
210,201912,TuurDemeester,2019-08-02 19:54:12+00:00,118,803,,Austin is a great place for Bitcoin entrepreneurs: - engineer/hacker community - booming startup space - low tax - BTC core devs - Texas' energy abundance - fly to NYC or SFO in &lt;4hrs - hardware + software industry - healthy capital markets - affordable housing/office - BBQ 
211,201912,TuurDemeester,2019-08-02 19:17:31+00:00,70,218,#BitcoinTeaParty,"If you're new to Bitcoin, imo you must educate yourself about UASF. It shows how users are really in charge, not miners nor companies. #BitcoinTeaParty"
212,201912,TuurDemeester,2019-08-01 21:42:11+00:00,0,34,,Analog bitcoin ;-)
213,201912,TuurDemeester,2019-07-31 10:03:36+00:00,9,55,,"My rough estimate is that long term, bitcoin aggregate annual transaction fees will revolve around 1% of circulating supply. "
214,201912,barrysilbert,2019-08-01 13:53:41+00:00,0,8,,"it is really more of a crap on gold commercial, but yes, it is also a bitcoin ad "
215,201912,ToneVays,2019-08-07 12:37:39+00:00,16,131,#Bitcoin #Bitcoin,"Trading #Bitcoin w/ @venzen &amp; @woonomic - been a while since since we did one of these show, let's see what these guys are thinking on Technicals and Fundamentals:"
216,201912,ToneVays,2019-08-06 19:17:00+00:00,11,112,#Bitcoin #Bitcoin,"Traiding #Bitcoin w/ @Sawcruhteez - $SPX stole the show today, but let's get Saw's take on the current state of $BTC:"
217,201912,ToneVays,2019-08-05 23:38:18+00:00,92,544,#Bitcoin #Bitcoin,"Oh Oh, sounds like the Fed wants to put shitcoins out of business (yup, talking to you $XRP Army ""of the Brain Dead"" &amp; transactional shitcoins like $LTC $BCH assuming they are used) But it's NO threat to #Bitcoin: - Unconfiscatable - Uncensorable - Uninflatable "
218,201912,ToneVays,2019-08-05 15:12:00+00:00,13,71,#Bitcoin #Bitcoin,"#Bitcoin Brief w/ @jimmysong to talk $LTC halving, $BTC Lightning transactions in $ETH, Will SEC run nodes? Why? &amp; More..."
219,201912,ToneVays,2019-08-05 14:46:31+00:00,8,112,#Bitcoin #Bitcoin,"Of course not, $BTC is not an unregistered security crated/printed out of thin air by #Bitcoin Corporation w/ a CEO/CTO, investors &amp; centralized nodes that will censor transaction w/ a US Congress subpoena. Dumb $XRP(ers) think Gold &amp; Internet succeeded cause they made deals "
220,201912,ToneVays,2019-08-04 20:18:02+00:00,9,111,,"Bitcoin is valuable, of course people will want to steal it. Is this not true for Gold as well today? How much gold has been stolen vs used for transactions. I'm sure by % it's way higher cause no one uses it for transaction. What about Copper pipes in old homes? "
221,201912,ToneVays,2019-08-03 15:31:11+00:00,3,38,#Bitcoin #Bitcoin,Trading #Bitcoin - $BTC has broken daily resistance of SetUp Trend &amp; Moving Avg. The reversal off the 12h 9 Sell did not last long at all... Let's look at the latest charts:
222,201912,ToneVays,2019-08-02 19:26:18+00:00,9,78,#Bitcoin #Bitcoin,"Trading #Bitcoin - $BTC Just reversed at major resistance, let's take a quick look but with the month ending, might spend some time looking at Traditional Stocks:"
223,201912,ToneVays,2019-08-01 12:00:17+00:00,38,303,#UASF #BCash #Bitcoin #Bitcoin,"While everyone is doing #UASF anniversary post. Please join @BitcoinErrorLog, @jimmysong &amp; maybe a few more as we wish #BCash it's 2nd Birthday &amp; reflect on progress Congrats! $BCH is down over 70% vs #Bitcoin &amp; Ukrainian Money was better store of Value "
224,201912,ToneVays,2019-07-31 18:42:49+00:00,1,6,#Bitcoin #Bitcoin,The Confiscation of Private assets by Governments has been abused for thousands of year. It is debatable if it's worse today with AML laws than at any prior point in history but #Bitcoin WILL change this historical Plague on society for future generations.
225,201912,adam3us,2019-08-04 13:37:54+00:00,0,0,,"On that basis 10% Bitcoin 90% cash has basically outperformed anything investment grade for 10years straight, in any 2year window. Post top of S-curve I would continue to hold BTC as a store of value, by then it will have higher stock to flow (supply scarcity) than physical gold."
226,201912,adam3us,2019-08-04 13:35:54+00:00,0,0,,"If the short term volatiliy is too much you can deleverage. Eg 10% Bitcoin, 90% low risk interest bearing deposits on CHF, USD, EUR, JPY. For most people that would be the safer strategy also given there is adoption risk and political risk, and a some tech risk on Bitcoin."
227,201912,adam3us,2019-08-04 13:33:13+00:00,0,0,,"Already Bitcoin is matching gold for length of cycles where it holds value vs fiat (few years) gold is also only good as a long term value money, short term it loses for several years at a time, also. So both need to have a long time period investment out look to value invest."
228,201912,adam3us,2019-08-04 13:26:10+00:00,0,4,,"I'd say UASF, and B2X futures showed some pretty extreme commitment to value investment. Hodlers invested $billions, rejecting the majority of powerful pools, asic manufacturer and miners, dozens of big Bitcoin businesses and prevailed - barely 10% price for the fork future/forks"
229,201912,adam3us,2019-08-04 12:46:30+00:00,1,4,,"Much, much more so with alt coins because there are 1000s of them, and most of the review audience on Bitcoin even ran out of cycles to skim their white papers. White paper torrent overload. The code has no chance."
230,201912,adam3us,2019-08-04 12:33:28+00:00,2,5,,"Well in Bitcoin case, I think there is an evidence of another factor: very clever grey or black hat hackers, *like* Bitcoin, find it awesome, useful and to their world view. They also want to see it successful and so will may have reported zero days responsibly (I think)"
231,201912,adam3us,2019-08-04 12:31:00+00:00,0,3,,Exchanges should run updated network secured hard to locate nodes on multiple redundant networks. And probably a Bitcoin satellite feed also
232,201912,adam3us,2019-08-04 12:25:28+00:00,0,0,,"You want constrained deterministic supply, Bitcoin or then gold. After that property, stock indexes, high rated bonds, Swiss francs. Ethereum with a few programmers is bottom of list places to store value, fiat monetary policy committees at least have a stated policy &amp; economists"
233,201912,adam3us,2019-08-04 12:15:50+00:00,0,1,,"If you graph gold, considered the best long term store of value, against inflation adjusted basket of top fiat currencies, there are years where gold loses value. So far, Bitcoin has not lost value over periods exceeding say 18months? (Someone can graph). Gold is long term store."
234,201912,adam3us,2019-08-04 12:12:44+00:00,2,16,#Bitcoin #Bitcoin,"Bitcoin is the first new category of money tech since gold was found to have better monetary properties than prior money. #Bitcoin is money still in the process of adoption, so you're looking at store of value overlaid with the volatility of a break-neck pace adoption S-curve."
235,201912,adam3us,2019-08-04 11:13:29+00:00,42,187,,"Bitcoin is both digital cash and self-backed store-of-value - like digital gold coins. Other than gold, other currencies are not (long-term) stores of value, losing money to inflation, and depending on the financial prudence of governments. "
236,201912,adam3us,2019-08-04 09:17:01+00:00,10,31,,"Cash settlement etc yes it's bearer but so is a gold coin, that's probably cash also. Maybe we should say digicash was electronic cash backed by currency where Bitcoin is electronic cash that is in itself money. So Bitcoin is both cash and money, in the process of monetisation."
237,201912,adam3us,2019-08-04 08:58:23+00:00,2,12,,"so Bitcoin is electronic money, and Chaum's (coiner of the term electronic cash) Digicash was electronic cash (because it was fractional, fiat deposit based backing). and of course ideally electronic cash should be self-auditably backed by electronic money, to avoid trust."
238,201912,adam3us,2019-08-04 01:15:31+00:00,0,2,,"the review cycles and expertise is looking at Bitcoin though, reporting and fixing defects; in a short-of review cycles world, where there are 1000s of alt-coins there just aren't cycles or interest to look. and while there might be zero day opportunities they are not malicious."
239,201912,adam3us,2019-08-03 23:18:36+00:00,0,10,,"Oh there is. Years old, massive thread on Bitcoin talk with toilet humor innuendo about it. Shitcoin exists..."
240,201912,adam3us,2019-08-03 23:09:08+00:00,69,331,,"It had to be done. Atomic swap using (trustless/trust minimised) Liquid swap tool of USDT for BTC via Bitcoin Satellite, using Confidential Transactions. Link for resulting CT swap on explorer? "
241,201912,adam3us,2019-08-03 21:55:27+00:00,0,2,,"effect of Bitcoin, principle of not diluting scarcity, will prevail so Bitcoin would still win even then. And finally if things were implemented well, were conservative and generationally better, them it would make sense to move to bitcoins network by importing utxo or upgrade."
242,201912,adam3us,2019-08-03 21:52:30+00:00,0,3,,"have incentives to be conservative., Or if in doubt don't change. For marketing reasons, or doing experiment anyway so let's see if it works. But also unless a mechanism is amazingly generationally better, if won't be worth it to risk major change to Bitcoin and yet network"
243,201912,adam3us,2019-08-03 13:38:53+00:00,0,1,,"well there are quite a few old node versions on the network. they might be slack at upgrading, but that's why people are saying rushed HF are risky. https://coin.dance/nodes scroll down to ""Bitcoin Node Versions"""
244,201912,adam3us,2019-08-03 13:05:37+00:00,0,1,,"That's not what it said. It said you claimed Bitcoin development was more centralised than it is. Eg that soft forks would be blindly followed. this is not true, and I would think UASF user led rejection of miners and developers views would empirically disprove that as well."
245,201912,adam3us,2019-08-03 12:50:39+00:00,0,0,,"btw i think that's not a good idea, particularly for a consensus critical system. makes it more fragile if you have portions of the network on different from scratch consensus code. that's why bitcoin started on the reverse: a consensus library to share with other implementations"
246,201912,adam3us,2019-08-03 12:43:52+00:00,1,9,,"just take it easy on making exaggerated or untrue assertions about bitcoin decentralisation, then people won't correct you on it, simples."
247,201912,adam3us,2019-08-03 10:10:58+00:00,7,53,,Future = Bitcoin + layer2. Innovation without speculation.
248,201912,adam3us,2019-08-03 08:16:05+00:00,0,2,,"for Bitcoin to be anti-fragile, users and protocol devs have to learn and adapt, switch client types, develop software and protocols and hardware to make fullnodes easier, cheaper, and more secure. fullnodes really are the wall of immutability, more than previously appreciated."
249,201912,adam3us,2019-08-03 06:20:37+00:00,0,4,,right but power intensive 3rd printing manufacture would move to low power cost locations if combined transport costs+power were cheaper. transport costs are also mostly power related. bitcoin is monetary joules.
250,201912,adam3us,2019-08-03 00:53:19+00:00,0,4,,"Yes deploy, improve it later. There are things I shelved as not practical in a more perfectionist mindset, searching for maybe not achievable idealised properties. The space that Bitcoin occupies, the design initially struck me as inelegant. But it is decentralised and deployed."
251,201912,adam3us,2019-08-03 00:28:29+00:00,0,0,,"I see, that seems more similar to the setup process for (Bitcoin proposed) Schnorr key aggregation. for sig aggregation musig is considering pre-existing keys (part of HD keysets or already with funds on), de-linearizing them to prevent adaptively malicious key cancellation."
252,201912,adam3us,2019-08-02 22:41:43+00:00,0,0,,"Probably, but there were also proponents of more moderate block increase tradeoffs, who only wanted the increase if there was consensus and no split. I think some got swept along with events. They probably were close to being on the fence and staying in Bitcoin. Should come back!"
253,201912,adam3us,2019-08-02 22:05:34+00:00,0,1,,I am a Schnorr in Bitcoin enthusiast/advocate for a while now (since 2013 I think) for it's advantages that you enumerated above. blind signatures also though there is some question about parallel attacks with the standard form.
254,201912,adam3us,2019-08-02 22:03:44+00:00,0,0,,"bitcoin ECDSA had multiple malleability issues. r,s vs r,-s issue but also non-canonicalized alternative encodings. there was a BIP to canonicalize them but it's hairy to be sure everything is categorically caught. that's why SegWit (omitting the sig+script input from the txid)"
255,201912,adam3us,2019-08-02 22:01:14+00:00,1,1,,"yes. the advanced since with musig and variants is there is no trusted dealer (who knows the secret) and they can work securely with pre-existing keys which is important for some bitcoin applications. (while others can use key aggregation, with new keys collaboratively generated)"
256,201912,adam3us,2019-08-02 21:34:42+00:00,1,4,,"yes but bitcoin is a monetary commodity, not a company with financial report. price is what people will pay for it, price formation from scarcity of buyable coins at a given price level plus speculation on future utility, economic activity driven by it's benefits, and adoption."
257,201912,adam3us,2019-08-02 21:30:25+00:00,0,22,,"but bitcoin hodlers clear do buy price up ahead, or new investors, at least historically, because price has increased before and after first two halvenings. will the third be the same? i am guessing so. (it already tripled from a few months ago, if that is halving correlated)"
258,201912,adam3us,2019-08-02 19:17:01+00:00,1,3,,"even if it happened, i would expect it to be less economic activity (dollar weighted) because of the store of value, censorship resistance and immutability centre of gravity in Bitcoin. at best it's a bandwidth and storage inefficient retail/lightning done the brute force way."
259,201912,adam3us,2019-08-02 19:07:56+00:00,0,17,,"stock to flow is a commodity metric: how many years it would take at mining production levels to replace the existing global stock: 60years with gold. from may 2020 Bitcoin also about 60yrs (up from 30yrs). high stock to flow is desirable for commodity money, as a scarcity metric"
260,201912,adam3us,2019-08-02 18:34:57+00:00,0,4,,"For sure. Btw despite ""conflict"" claims, myself, all staff at blockstream are paid part in Bitcoin (at fixed BTC/month), the company hodls, products very Bitcoin focussed, if BTC went zero, we're likely done. BTC incentive alignment was intentional &amp; negotiated with investors."
261,201912,adam3us,2019-08-02 18:23:55+00:00,2,5,,"That's a trade-off in itself. If adoption had to be on chain, we can't scale beyond a point without selling people degraded less secure Bitcoin, due to the centralisation tradeoff. So we can on board more to more secure Bitcoin by using scalable layer2 for use cases that benefit."
262,201912,adam3us,2019-08-02 18:06:35+00:00,1,10,,"In percentage, yes. But not in dollar terms as Bitcoin has far more than doubled every 4 years. Plus the higher stock to flow ratio, and lower supply inflation makes BTC progressively harder money. From May 2020, Bitcoin will basically match gold's stock to flow at around 60years"
263,201912,adam3us,2019-08-02 17:57:58+00:00,1,16,,"It's a trade-off right. If the blocks are too big, only businesses validate, users SPV wallets get eclipse attacked, or rely on businesses. Businesses feel obliged to make it permissioned, then it's not bitcoin, it's inefficient paypal2.0 with usual arbitrary account freezes etc."
264,201912,adam3us,2019-08-02 17:40:42+00:00,2,59,,Let's say there is a 10% dividend coming in a stock. If it had penny stock (high) volatility and they had to hold it for a year they might say not worth the risk. But 1month before the dividend they will start to consider it. In bitcoin it's not a dividend but a supply shock.
265,201912,adam3us,2019-08-02 17:36:31+00:00,0,2,,It runs the local bitcoin fullnode now in order to validate the pegin claims. This would be a secondary benefit.
266,201912,adam3us,2019-08-02 17:30:31+00:00,0,5,,"Yes most were principle focussed: reject any attempt to impose a central change, even if the change were otherwise fine. That's why forcing is counter productive, it causes rejection, and has to as it is an existential risk, if immutability is lost to policy, Bitcoin is finished."
267,201912,adam3us,2019-08-02 14:11:54+00:00,0,1,,"Whatever scaling tech Bitcoin can not scale if people do not adopt it. But I also know 1st hand, it's work to adapt live systems with real money in them. IMO insufficient effort was out into making a coordinated scaling initiative. Otherwise there is a tradgedy of the commons."
268,201912,adam3us,2019-08-02 13:47:07+00:00,0,3,,"They can't replace the Bitcoin peg, because it has 11of15 multisig keys, that users do not have. But they could replace the Liquid block-signers, just by coordinating to upgrade user fullnode software to expect signatures from a new set of block-signers, resuming from last valid."
269,201912,adam3us,2019-08-02 12:15:22+00:00,5,30,,"If you think about it I or 100s of others, could have done this and better. Much of the tech deployed in these systems was invented by serious applied researchers who want no part in the Shell game. I also think it's not useful, just distracting from the huge potential of Bitcoin"
270,201912,adam3us,2019-08-02 12:00:36+00:00,8,92,,"For example on segwit, Taproot/Schnorr crypto, libsecp library, miniscript language, Bitcoin Descriptors, minisketch (IBLT like peer sync), bech32 coding, and many things before including HD wallets, and a lot of modularization and refactoring. With a cast of co-contribitors!"
271,201912,adam3us,2019-08-02 11:39:00+00:00,0,2,,"already monitor the Bitcoin chain state via bitcoind. then users running liquid fullnodes will also be protected as their node will also fail closed to protect them. Something like that anyway. Details TBD. Can improve from there, working incrementally towards more p2p."
272,201912,adam3us,2019-08-02 10:11:43+00:00,0,1,,"it is not ""trustless"" the peg has federation risk. with reactive security and user action, Liquid Assets are closer to trustless, because if unsatisfied users can replace the block-signers. becomes easier to coordinate once Liquid blocks hashed in Bitcoin chain to prevent eclipse"
273,201912,adam3us,2019-08-02 10:09:05+00:00,0,1,,the federated model was described in the sidechain paper. sometimes you have to build what is buildable first and improve over time. we can timestamp blocks in bitcoin which helps. harder is bullet-proofs of chain logic or ideas to improve the security isolation &amp; incentive model
274,201912,adam3us,2019-08-02 09:35:50+00:00,2,8,,"Mid-term we plan to time-stamp Liquid sidechain blocks in Bitcoin. Then assets have 2nd stage finality once Bitcoin timestamped. Then you use the Liquid p2p network to sync that last valid chain. Conflicts are detectable, but fork resolution would involve manual action like UASF."
