,period,username,date,retweets,favorites,hashtags,text
126,201831,AriDavidPaul,2018-10-18 19:37:32+00:00,2,33,,"13/ In some ways, this emphasizes how ""Bitcoin"" and ""Ethereum"" are more about social consensus than technological or formal rule based consensus. These protocols can't be described comprehensively as static objective things. They're best thought of as live systems,"
127,201831,AriDavidPaul,2018-10-18 19:30:13+00:00,0,1,,"I've heard this reference documentation isn't necessarily kept fully up to date? Would you say the reference is viewed as canonical (e.g. if Geth and Parity accepted a tx as valid that other clients rejected, that should be rejected based on reference, would ethereum community"
128,201831,AriDavidPaul,2018-10-18 19:15:31+00:00,2,12,,"9/ Cons: increases the risk of accidental hard forks. This was most recently seen with Ethereum's ropsten testnet accidental hard fork that delayed the Constantinople release. Geth, Parity, and Aleth clients accidentally hard forked into 3 chains. https://ambcrypto.com/ethereum-eth-ropsten-constantinople-hard-fork-issues-unveiled-by-core-developer/"
129,201831,AriDavidPaul,2018-10-18 19:07:09+00:00,1,20,,"7/ Ethereum is somewhat similar, but there's less of a clear canonical implementation. Geth has majority support, but I think it's viewed more as a popular client than the canonical definition of ethereum. (feel free to disagree with me here.)"
130,201831,AriDavidPaul,2018-10-18 18:56:26+00:00,41,211,,"They say one of the best ways to learn is to teach. In preparing a basic presentation on governance, I found I didn't fully understand what the Bitcoin, ethereum, and other protocols really are (in contrast to their client implementations)."
131,201831,AriDavidPaul,2018-10-15 05:41:01+00:00,1,6,,"BPs formed cartels and traded votes. Wouldn't call this in and of itself 'failing' just as I wouldn't call Core dev team or mining concentration means BTC failed, or Vitalik's strong leadership and DAO fork mean ethereum failed."
132,201831,AriDavidPaul,2018-10-14 15:23:03+00:00,0,0,,Bitcoin had libertarian roots. Ethereum was more classically liberal. Ripple maybe ‘neutral’ in the political spectrum.
133,201831,AriDavidPaul,2018-10-11 02:55:20+00:00,0,2,,amid purported what? I don't think ethereum's changes in fundamentals in 2018 have entered this discussion.
134,201831,AriDavidPaul,2018-10-10 22:06:08+00:00,0,6,,"3/ regardless, I'm not commenting on anything post, say, 2016. Clearly between presale and end of 2016, ethereum gained both network effects and greater market value."
135,201831,AriDavidPaul,2018-10-10 21:59:31+00:00,0,5,,The SEC says ethereum is not a security today. 
136,201831,AriDavidPaul,2018-10-09 16:45:50+00:00,0,4,,"My comment is only a statement of what was and is, not what will be. Im not defending ethereum as a *good* SOV, im just explaining why it currently has the valuation it does."
137,201831,AriDavidPaul,2018-10-08 19:03:01+00:00,4,102,,Isn’t a major purpose of these events to help create more ethereum devs? Flirting is a first step towards one way of doing that.
138,201831,AriDavidPaul,2018-10-08 17:14:59+00:00,0,4,,"Yep. Like Bitcoin in December. I don’t know if/when on-chain scaling will happen; for now, ethereum like bitcoin has shifted away from active use to a store of value proposition, in ETH’s case for other assets (security tokens or NFTs)"
139,201831,AriDavidPaul,2018-10-08 16:45:05+00:00,3,17,,"Ethereum bloomed because of ERC20. At least so far, the fit was fundraising. I think next might be an extension as a tokenization platform for other types of assets. Real world assets and NFTs."
140,201831,AriDavidPaul,2018-10-06 18:26:05+00:00,0,3,,Discussion is about governance of decentralized networks like ethereum.
141,201831,AriDavidPaul,2018-09-26 20:49:53+00:00,0,0,,I spend more time and more tweetstorms on Bitcoin and Ethereum. People argue with me way more about Ripple so it turns into long debates. Those are the 3 largest assets and so get a disproportionate amount of my tweets about specific assets.
142,201831,AriDavidPaul,2018-09-16 13:43:58+00:00,0,4,,"What happens is that I'm a debater at heart, usually engaging in pursuit of intellectual honesty. So when I'm talking to Bitcoin 'maximalists', I make whatever honest arguments in favor of altcoins. When talking to ethereum fans (or literally any project) .... Ari is FUDding."
143,201831,AriDavidPaul,2018-09-16 13:34:57+00:00,0,5,,"2/ I've said for the past 18 months that I think ethereum is unlikely to exist in 10 years. I say that not as a specific criticism of ethereum, but as part of the broader point that this entire industry and tech is brand new, and ethereum is competing on features."
144,201831,AriDavidPaul,2018-09-16 13:32:19+00:00,0,5,,"I'm an ethereum cheerleader? I've publicly expressed skepticism about almost every aspect. I've repeatedly said 1. I think SoV is more likely without separate utility use cases, 2. ETH to pay for EVM is weak token economics, 3. The DAO HF will be forever problematic. and.."
145,201831,AriDavidPaul,2018-09-16 09:22:15+00:00,1,5,,"9/ We can readily imagine base protocols optimized for specific use cases that beat Bitcoin at those use cases currently, like IPFS for decentralized file storage, or Ethereum for hosting the assets of a mobile game."
146,201831,cburniske,2018-10-16 14:33:08+00:00,3,13,#Ethereum,"7/ #Ethereum's lower layer projects are more technical, market well only to geeks, and thus fewer founders brave those waters. Those that have are being rewarded with larger network values, supported by real utility or discounted expectations of real utility around the corner."
147,201831,cburniske,2018-10-16 14:21:18+00:00,2,9,#Ethereum,"4/ When turning to network value, #Ethereum's layer 2 and layer 3 projects trade at about 2x the value of the average project. https://medium.com/@sebastianhrw/insights-into-the-ethereum-ecosystem-6ffff98e1f0e (note: graph is by *network value* of projects)"
148,201831,cburniske,2018-10-16 14:17:26+00:00,2,14,,"2/ ""The total market cap of these projects was about 10b, so compared to the ~20b of Ethereum, the initial premise of the Fat Protocol thesis seems to hold true."" -@sebastianhrw"
149,201831,cburniske,2018-10-16 14:16:19+00:00,45,133,#Ethereum,"1/ Great study via @sebastianhrw on #Ethereum's top 250 ERC20s, investigating the fat protocols thesis via value accrual in 4 layers of the stack. https://medium.com/@sebastianhrw/insights-into-the-ethereum-ecosystem-6ffff98e1f0e"
150,201831,cburniske,2018-10-14 21:25:35+00:00,2,16,#Ethereum #IPFS,"""Our protocol makes it easy to create and manage listings for the fractional usage of assets and services,"" @originprotocol in beta on #Ethereum mainnet &amp; #IPFS."
151,201831,cburniske,2018-10-12 12:32:13+00:00,1,45,#Ethereum,"$ZRX / $ETH &amp; $MKR / $ETH both in beast mode, showing growing confidence in these projects relative to #Ethereum. Could also be pricing in of the growing trend of ""middleware protocols"" looking to operate across multiple base layer chains, de-coupling from original parent chain"
152,201831,cburniske,2018-09-22 17:15:09+00:00,4,13,#Bitcoin #Bitcoin #BitcoinCash #Ethereum,8/ Comparing NVT Ratios for #Bitcoin / #BitcoinCash &amp; #Ethereum / $ETC reveals child chains often trade at a premium to the parent.
153,201831,cburniske,2018-09-22 17:04:31+00:00,108,307,#Bitcoin #Bitcoin #Ethereum #Monero #Zcash,"1/ @alexhevans recently dug into the numbers behind forks of #Bitcoin, #Ethereum, #Monero &amp; #Zcash. Main conclusion: Value can’t be forked away as easily as people like to think."
154,201831,cburniske,2018-09-13 14:47:45+00:00,5,33,#Bitcoin #Bitcoin #Ethereum,What are the best estimates for #of developers building *on top* of #Bitcoin and #Ethereum?
155,201831,laurashin,2018-10-14 03:46:55+00:00,3,8,,"Nouriel doesn't want a moderator who is pro-crypto, which makes sense. Kevin is at least anti-Ethereum/anti-Vitalik, which is why Vitalik suggested him. I think Jill would be disqualified, like I was, because we are part of the crypto community."
156,201831,laurashin,2018-09-28 15:01:19+00:00,37,137,,"On today's Unconfirmed, @RuneKek of @MakerDAO discusses Andreessen Horowitz's $15 million investment in Maker, why the deal happened behind closed doors, how much of a discount a16z got and how much power Maker might have in Ethereum. Great discussion! "
157,201831,laurashin,2018-09-21 16:44:42+00:00,48,170,,"Great episode of Unconfirmed today with @ljxie, cofounder at Scalar Capital, who says other smart contract platforms will be hard-pressed to attract Ethereum developers, explains why she's focused on privacy, and reveals common mistakes crypto teams make. https://soundcloud.com/unconfirmedpodcast/why-ethereum-killers-will-have"
158,201831,laurashin,2018-09-18 18:26:59+00:00,22,80,,"Robert Leshner describes how @compoundfinance will enable people to earn interest on crypto assets, why he thinks this is crucial to mainstream adoption and how the company's attempt to build an interest rate model ""blew up"" the Ethereum virtual machine. https://itunes.apple.com/us/podcast/how-youll-earn-interest-on-your-crypto-with-compound-ep-82/id1123922160?i=1000419956663&amp;mt=2"
159,201831,laurashin,2018-09-14 14:35:38+00:00,19,81,,"On today's Unconfirmed, @alexsunnarborg of Tetras Capital describes the three core buckets his fund is investing in, why he thinks dapps could take off, but the value of ether may not rise anyway, and why he's long Ethereum but short ETH. Great episode! https://itunes.apple.com/us/podcast/alex-sunnarborg-tetras-capital-on-why-hes-bearish-on/id1347049808?i=1000419725866&amp;mt=2"
160,201831,laurashin,2018-09-11 14:37:46+00:00,47,201,,"On today's Unchained, @TuurDemeester explains what factors he considers when valuing crypto assets, why this has led him to become a Bitcoin maximalist, why he doesn't think Ethereum can scale and why he doesn't have much faith in smart contract platforms. "
161,201831,ethereumJoseph,2018-11-15 00:27:33+00:00,67,164,#blockchain #Ethereum,"Quite the exhaustive list of enterprise #blockchain use cases. @viant_io using #Ethereum for supply chain track &amp; trace, @gridplus unlocking wholesale energy, @OpenLawOfficial enabling legal smart contracts, @MeridioRE tokenizing real estate, and much more"
162,201831,ethereumJoseph,2018-11-10 16:41:18+00:00,11,53,#Devcon4,My 'A Killer Ecosystem' talk from #Devcon4 is now live on @SlidesLive. First speech on the Day 3 stream. Goes without saying that @ethereum went above and beyond in hosting an exceptional event in Prague. https://slideslive.com/38911572/devcon4-day-3
163,201831,ethereumJoseph,2018-11-08 21:16:47+00:00,44,159,#Ethereum #blockchain,"My 'Power of #Ethereum"" keynote from @WebSummit in Lisbon yesterday is now live. It was too cool to see an entire CryptoConf stage dedicated to #blockchain speakers at such a massive event."
164,201831,ethereumJoseph,2018-11-07 22:07:45+00:00,18,66,#Ethereum,"The @ConsensysDesign team recently released their Rimble Design System to the public! They've developed adaptable components and design standards to make #Ethereum more user friendly. Rimble aims to create common dApp UX patterns, built for developers. https://rimble.consensys.design/"
165,201831,ethereumJoseph,2018-11-02 18:22:01+00:00,24,65,#Ethereum,"The @uport_me app makes a portable and open identity system possible on #Ethereum. Send and request credentials, sign transactions, and securely manage keys &amp; data from your phone. Dive into their modular components that were just open-sourced: https://github.com/uport-project/uport-mobile"
166,201831,ethereumJoseph,2018-11-02 16:36:32+00:00,15,61,#Devcon4 #Ethereum,"The @C_Diligence team held a 'How To Not Get Rekt' workshop this week at #Devcon4, where experienced code auditors like @GNSPS gave hands-on advice to new smart contract devs. Teaching security best practices will be critical to maturing #Ethereum infrastructure. "
167,201831,ethereumJoseph,2018-11-02 14:35:24+00:00,42,204,#Ethereum,"You know them as the fleet of infrastructure tools that make #Ethereum development MUCH easier, but inside @ConsenSys we've affectionately nicknamed them 'TIM'. @trufflesuite, @infura_io, and @metamask_io are three of our oldest and most powerful dev resources."
168,201831,ethereumJoseph,2018-11-02 11:00:27+00:00,83,379,#blockchain #Ethereum #Devcon4,"Stop waiting for the #blockchain killer app, and start enjoying the killer ecosystem we have built around #Ethereum. #Devcon4 feels less like a conference, and more like a celebration of how far we have come. Honored to get the chance to speak about @ConsenSys, thanks @EFDevcon!"
169,201831,ethereumJoseph,2018-10-31 15:47:15+00:00,332,993,#Devcon4 #Ethereum #blockchain,"The @metamask_io mobile app was just announced at #Devcon4! Everyone's favorite #Ethereum browser extension is coming to your phone. The team is focusing on not being 'just a wallet', but a portal to the world of all things #blockchain. https://metamask.io/"
170,201831,ethereumJoseph,2018-10-31 14:19:08+00:00,20,92,#Ethereum,"The winged horse has taken flight! A huge congratulations to the @PegaSysEng team on releasing their open-source Java #Ethereum client, Pantheon. Developers, have at it: https://github.com/PegaSysEng/pantheon/"
171,201831,ethereumJoseph,2018-10-31 10:20:53+00:00,19,51,#Ethereum #Devcon4,"The @EntEthAlliance's newly released specifications and ongoing standards work are critical to accelerating #Ethereum business applications. Download a copy today, or learn more at their #Devcon4 booth! https://entethalliance.org/resources/"
172,201831,ethereumJoseph,2018-10-25 19:52:04+00:00,27,62,#Ethereum,"Announcing the @uport_me Developer Libraries v1.0! These new, user-centric dev tools make identity solutions easier than ever. All it takes is some simple javascript to make your #Ethereum dApp more trustworthy, flexible, and inclusive. "
173,201831,ethereumJoseph,2018-10-25 17:44:24+00:00,13,39,#Ethereum,"Super impressed by the new @3boxdb Profiles v1.0.0. Begin to establish your common identity on the #Ethereum blockchain, and share your profile across multiple dApps. The API then makes it easy for developers to read and update your profile! https://alpha.3box.io/"
174,201831,ethereumJoseph,2018-10-16 17:22:40+00:00,11,73,,Congrats to @GetGitcoin and @kauri_io on being included in Wave IV of the @ethereum Grant Program! https://blog.ethereum.org/2018/10/15/ethereum-foundation-grants-update-wave-4/
175,201831,ethereumJoseph,2018-10-10 20:54:49+00:00,31,131,#Ethereum,"With Spaces, @airswap continues to raise the UI/UX bar for #Ethereum dApps. "
176,201831,ethereumJoseph,2018-10-10 19:00:27+00:00,14,66,#Ethereum,"Sick of swiping? Keep an eye out for exciting news from the newest @ConsenSys spoke, @mojodating. A decentralized dating game, set in a virtual bar, and built on #Ethereum. @yunyun_chen, @awrigh01 &amp; @pridesai want to rethink the 21st century relationship. https://www.mojodating.io/"
177,201831,ethereumJoseph,2018-10-03 19:28:01+00:00,13,31,#blockchain #Ethereum,"My conversation with @MaierAstrid from @nextconf is now available to rewatch. 30 minutes about all things #blockchain, #Ethereum, and @ConsenSys."
178,201831,ethereumJoseph,2018-10-03 17:49:27+00:00,22,53,#Ethereum #BUIDL,"The fantastic #Ethereum developer tools list has been updated with an ecosystem resources section by @corbpage, Japanese translation thanks to @sot528, and Korean translation courtesy of @sangphilkim. #BUIDL"
179,201831,ethereumJoseph,2018-09-28 18:09:46+00:00,57,172,#Ethereum,"A deep dive on oracles and #Ethereum by @ConsenSys very own John Adler. Scaling will make blockchains usable, but oracles will make them useful."
180,201831,ethereumJoseph,2018-09-21 14:50:28+00:00,31,84,#Ethereum #Blockchain,"Looking forward to big things from @PegasysEng at Devcon4. Besides unveiling their new client Pantheon, don't miss the 2 day enterprise #Ethereum hackathon, co-sponsored by @EntEthAlliance and @Microsoft. Still time left to sign up and make the most of Prague #Blockchain Week 18'"
181,201831,ethereumJoseph,2018-09-12 18:32:08+00:00,15,103,,"I got to talk to the thousands of @strataconf attendees this morning about the power of @ethereum, and the excitement of building @ConsenSys. Thanks for having me @OReillyMedia. – at Jacob K. Javits Convention Center"
182,201831,cryptomanran,2018-11-13 06:22:00+00:00,40,164,,"ZCash has been quietly making progress . They have reduced transaction times from 45 seconds to 2,5 seconds and they have got approval from top regulators, including NYC. I caught up with @zooko at @ethereum Devcon. "
183,201831,cryptomanran,2018-11-12 14:41:50+00:00,13,56,,Do you know what ETHEREUM 2.0 looks like? Check out our coverage of the @ETHEREUM Devcon in Prague. @VitalikButerin @VladZamfir @ErikVoorhees @zooko https://youtu.be/0HEyx39Id4s
184,201831,cryptomanran,2018-11-12 04:42:12+00:00,10,69,," I find this very funny. I mean this tweet is coming from the same people that forked Ethereum at their own discretion when they had an issue. No process, no governance protocol, nothing... "
185,201831,cryptomanran,2018-11-09 08:29:43+00:00,3,21,,Is @ErikVoorhees convinced about Ethereum 2.0? check it out! https://www.youtube.com/watch?v=wdNWUQyouXM&amp;t=313s
186,201831,cryptomanran,2018-11-08 18:06:17+00:00,143,546,,BANG!! Big show today! - @cz_binance how @binance stays on top! - @rogerkver takes sides on BCH - @VitalikButerin talks about Ethereum 2.0 - @gaborgurbacs Van Eck ETF is VERY close! - Crypto causes BIG waves in Marshall Islands!
187,201831,cryptomanran,2018-09-11 20:22:31+00:00,41,173,,Judging Ethereum today is like judging the internet in the days of dial up.We went from 5 mins to download a pic to streaming full movies. Surely anyone who was alive for both revolutions sees this? Vitalik says after the upgrades Ethereum may do 1m tps 
